Ilya Samsonov,4,True,3,False
Quinn Hughes,4,True,3,False
Mika Zibanejad,14,True,2,False
Thomas Chabot,9,True,1,False
Travis Konecny,15,True,2,False
Brayden Point,18,True,1,False
Anthony Mantha,12,True,1,False
