Jakub Vrana,4,True,3,False
Anthony Duclair,4,True,2,False
Brady Tkachuk,9,True,1,False
Brock Boeser,17,True,1,False
Connor Hellebuyck,19,True,1,False
Cam Atkinson,19,True,1,False
Logan Brown,1,False,0,True
Owen Tippet,1,False,0,True
