Max Pacioretty,8,True,2,False
Alex Pietrangelo,25,True,2,False
Juuse Saros,4,True,2,False
Matt Duchene,10,True,1,False
Ryan Merkley,1,False,0,True
Thomas Harley,1,False,0,True
Urho Vaakanainen,1,False,0,True
