Jack Hughes,4,True,3,False
Cale Makar,4,True,3,False
Timo Meier,9,True,2,False
Darcy Kuemper,15,True,1,False
Kasperi Kapanen,4,True,1,False
Alex Newhook,1,False,0,True
Arthur Kaliyev,1,False,0,True
Eeli Tolvanen,1,False,0,True
Joe Veleno,1,False,0,True
Trevor Zegras,1,False,0,True
Ryan Suzuki,1,False,0,True
Ukko-Pekka Luukkonen,1,False,0,True
