Igor Shesterkin,10,True,3,False
Rasmus Dahlin,9,True,2,False
Elias Lindholm,9,True,2,False
Kyle Connor,17,True,1,False
Ryan O'Reilly,28,True,1,False
Dominik Kubalik,10,True,1,False
Ilya Sorokin,1,False,0,True
Linus Soderstrom,1,False,0,True
