Carter Hart,9,True,2,False
Dylan Strome,9,True,2,False
Kailer Yamamoto,10,True,2,False
Artemi Panarin,51,True,1,False
Nazem Kadri,11,True,4,False
Jason Zucker,4,True,2,False
