Cody Glass,4,True,2,False
Dougie Hamilton,20,True,2,False
Mark Stone,30,True,2,False
Alex DeBrincat,17,True,1,False
Matt Barzal,17,True,1,False
Sean Monahan,38,True,1,False
Egor Afanasyev,1,False,0,True
Klim Kostin,1,False,0,True
Oliver Wahlstrom,1,False,0,True
Rasmus Kupari,1,False,0,True
Vasily Podkolzin,1,False,0,True
