Tristan Jarry,4,True,3,False
Andrei Svechnikov,9,True,2,False
Brendan Gallagher,9,True,1,False
Shea Theodore,17,True,1,False
Sam Reinhart,19,True,1,False
Nicklas Backstrom,43,True,1,False
Bowen Byram,1,False,0,True
Evgeny Svechnikov,1,False,0,True
Kristian Vesalainen,1,False,0,True
Peyton Krebs,1,False,0,True
Spencer Knight,1,False,0,True
